Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.649192 0.065481 0.076974 0.753882,-3.915169 8.892915 2.687447,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.462467 -0.425355 -0.596555 0.499319,12.004936 1.446724 1.763625,NaN NaN NaN NaN,NaN NaN NaN,-0.086732 0.097612 0.653204 0.745838,-3.348127 2.285284 9.636485,NaN NaN NaN NaN,NaN NaN NaN,-0.199966 0.690666 -0.682025 -0.133551,3.324881 -8.142287 3.556398,0.19581 0.121701 0.104418 0.967442,-2.189657 4.716358 9.417471,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.207614 0.085787 -0.966105 0.127196,-4.193746 0.336374 4.07737,0.183174 0.069067 -0.980643 0.004041,-4.181571 -1.177141 8.554455,NaN NaN NaN NaN,NaN NaN NaN,-0.124791 0.697862 0.185847 0.680351,-7.922099 1.220192 -2.812641,0.670635 -0.409224 -0.544476 -0.293819,-9.4203 8.384935 -1.223634,0.030251 0.517886 0.554639 0.65058,-6.320766 7.082462 3.928472,6.3e-05 -0.719435 -0.088782 0.688862,9.400655 6.465497 1.572834,-0.533303 -0.551929 -0.445457 0.461011,10.065427 0.770404 -0.448946,0.435495 0.299644 -0.847049 -0.055361,-6.927867 -5.618241 4.133162
0.653489 0.063053 0.076473 0.750419,0.171262 7.107969 -0.593116,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.462019 -0.418039 -0.60152 0.499956,10.137096 -0.362264 2.49946,NaN NaN NaN NaN,NaN NaN NaN,-0.089155 0.099652 0.651837 0.746478,-3.643938 1.178483 9.651711,NaN NaN NaN NaN,NaN NaN NaN,-0.203739 0.696274 -0.675685 -0.130928,4.240773 -9.080319 2.130664,0.198188 0.119753 0.108123 0.966794,-2.133476 4.340761 8.942505,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.206246 0.093373 -0.965398 0.129421,-4.336602 -0.432397 5.228678,0.181487 0.083625 -0.979822 0.004151,-4.38341 -1.867271 8.414276,NaN NaN NaN NaN,NaN NaN NaN,-0.139168 0.697954 0.19467 0.674979,-9.513499 -0.591354 -1.685136,0.683206 -0.389655 -0.555224 -0.270417,-9.047615 3.933687 -2.057555,0.029011 0.51667 0.554905 0.651377,-6.437177 6.588835 4.213863,-0.004935 -0.719045 -0.090131 0.689077,9.913534 4.240267 1.515931,-0.534015 -0.551923 -0.444708 0.460916,9.587153 -0.770989 -1.559004,0.435491 0.299185 -0.847223 -0.055214,-6.79081 -5.272038 4.427728
0.657569 0.065446 0.07818 0.746464,0.809836 9.358638 0.727859,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.457384 -0.420966 -0.599182 0.504548,8.723821 0.181825 1.827199,NaN NaN NaN NaN,NaN NaN NaN,-0.090845 0.100622 0.650658 0.747172,-3.889156 0.633775 9.436854,NaN NaN NaN NaN,NaN NaN NaN,-0.205339 0.705571 -0.665491 -0.130871,4.870827 -9.517424 -2.566335,0.200386 0.118046 0.111402 0.966178,-1.608802 3.237035 9.091577,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.197014 0.097717 -0.966674 0.131069,-5.929201 -0.843896 12.51914,0.179514 0.098342 -0.978822 0.003471,-3.957552 -2.762869 8.168979,NaN NaN NaN NaN,NaN NaN NaN,-0.152009 0.697779 0.201172 0.670469,-9.736482 -0.795481 0.171984,0.692222 -0.370182 -0.566723 -0.250235,-9.574111 -0.160865 -4.282251,0.027674 0.514997 0.555411 0.652327,-6.658641 5.993142 4.57581,-0.009508 -0.717952 -0.093533 0.689715,10.089533 1.315767 0.095079,-0.533284 -0.553185 -0.442859 0.462028,9.817151 -1.596301 -2.262363,0.435788 0.299171 -0.847092 -0.054963,-6.788503 -5.134323 4.518909
0.654772 0.067353 0.080505 0.748502,0.477047 9.862092 1.460373,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.453837 -0.420002 -0.599427 0.508249,8.659172 0.906711 1.002702,NaN NaN NaN NaN,NaN NaN NaN,-0.091571 0.100572 0.649868 0.747777,-3.71113 0.352938 9.331781,NaN NaN NaN NaN,NaN NaN NaN,-0.202217 0.709279 -0.662131 -0.132714,3.799148 -9.597951 -4.853597,0.204682 0.116835 0.113346 0.965198,-1.358236 3.213972 9.277068,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.190215 0.107494 -0.966534 0.134446,-2.32221 -2.387944 10.528483,0.17709 0.108724 -0.978169 0.001714,-3.274333 -2.977209 8.724917,NaN NaN NaN NaN,NaN NaN NaN,-0.161969 0.698276 0.202811 0.667116,-9.599625 -1.73024 1.453244,0.69428 -0.362886 -0.571123 -0.245167,-9.502562 -2.376794 -4.779298,0.02707 0.513983 0.556133 0.652537,-6.353103 4.575995 5.584875,-0.011783 -0.716764 -0.095707 0.690616,9.393654 1.050921 0.309267,-0.530155 -0.557094 -0.437848 0.465694,9.627375 -0.465334 -2.468202,0.436428 0.299578 -0.846633 -0.054736,-6.782275 -5.104192 4.534734
0.653639 0.069858 0.083109 0.748978,-0.186563 8.919844 1.272701,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.454353 -0.416443 -0.60096 0.508907,8.528079 -0.448767 1.702237,NaN NaN NaN NaN,NaN NaN NaN,-0.091728 0.100223 0.649582 0.748054,-3.3015 0.146512 9.158446,NaN NaN NaN NaN,NaN NaN NaN,-0.20291 0.708997 -0.662789 -0.129852,3.115882 -9.630795 -3.515297,0.210785 0.116203 0.113732 0.963915,-1.547815 4.160544 8.852177,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.196504 0.113476 -0.964429 0.135596,-3.273007 -3.102431 9.367468,0.174538 0.115682 -0.977831 -0.000349,-2.690996 -2.677745 9.222167,NaN NaN NaN NaN,NaN NaN NaN,-0.171182 0.697823 0.204305 0.66483,-11.234902 -1.420354 1.032521,0.695261 -0.358094 -0.574265 -0.242077,-9.274292 -3.008781 -4.497148,0.027536 0.514404 0.556359 0.651994,-5.69283 4.479206 5.661156,-0.01453 -0.716279 -0.097521 0.690813,9.807557 -0.588068 -0.322269,-0.527409 -0.560072 -0.433887 0.468937,9.714852 0.381421 -2.859398,0.437129 0.300264 -0.846028 -0.054739,-6.974073 -5.219134 4.310961
0.656582 0.071424 0.084473 0.746099,-0.736603 9.787682 1.868216,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.452533 -0.417148 -0.599314 0.511884,9.689364 -0.757038 2.487192,NaN NaN NaN NaN,NaN NaN NaN,-0.091519 0.099623 0.64999 0.747805,-3.266781 0.174494 9.041464,NaN NaN NaN NaN,NaN NaN NaN,-0.205906 0.708895 -0.662829 -0.12541,4.439477 -9.724104 -1.468273,0.216383 0.116032 0.113289 0.962746,-1.671207 4.978512 8.136628,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.199019 0.115623 -0.963565 0.136253,-5.282743 -3.399549 7.977333,0.172001 0.119499 -0.97782 -0.002043,-2.582427 -2.614197 9.091915,NaN NaN NaN NaN,NaN NaN NaN,-0.179145 0.695608 0.206694 0.664315,-10.129587 1.253359 -0.168786,0.694601 -0.354032 -0.57832 -0.240286,-9.590222 -1.398694 -2.081924,0.028632 0.516228 0.555837 0.650949,-5.761936 5.323373 4.984236,-0.012714 -0.716693 -0.092629 0.691093,9.975706 -0.576844 -0.422738,-0.526726 -0.560502 -0.433032 0.469978,9.878924 0.782073 -2.312859,0.437803 0.30101 -0.845416 -0.05471,-7.116119 -5.580817 4.000393
0.659204 0.071294 0.084402 0.743804,-0.547356 10.161779 1.34351,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.448536 -0.41922 -0.596892 0.516517,9.382527 0.983387 2.335571,NaN NaN NaN NaN,NaN NaN NaN,-0.091058 0.098532 0.650996 0.747131,-3.323191 0.068999 9.200946,NaN NaN NaN NaN,NaN NaN NaN,-0.206425 0.709881 -0.661879 -0.123987,4.56066 -9.393487 -0.384836,0.220232 0.1163 0.112769 0.961902,-1.783368 5.44128 7.886689,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.194127 0.114989 -0.964647 0.136191,-4.328978 -2.83392 8.515546,0.169608 0.120941 -0.978059 -0.002726,-2.439097 -2.292242 8.648382,NaN NaN NaN NaN,NaN NaN NaN,-0.187112 0.69342 0.211487 0.662896,-9.026413 -0.774023 -1.516166,0.692196 -0.355169 -0.579225 -0.243346,-9.341647 0.43132 -0.581016,0.029837 0.518355 0.555265 0.649691,-6.242782 6.474993 4.200498,-0.010914 -0.717353 -0.085764 0.691324,9.64055 0.913549 -0.28472,-0.526374 -0.560177 -0.433057 0.470737,9.709564 0.554265 -1.582988,0.438175 0.301387 -0.845088 -0.054712,-7.161387 -5.637281 3.962502
0.660101 0.071159 0.083826 0.743086,-0.394838 9.894126 1.422696,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.448101 -0.418094 -0.597026 0.517651,9.457707 1.434421 2.252933,NaN NaN NaN NaN,NaN NaN NaN,-0.090125 0.096931 0.65267 0.745992,-3.201776 -0.094688 9.393257,NaN NaN NaN NaN,NaN NaN NaN,-0.207544 0.711268 -0.660344 -0.122351,3.941426 -8.67382 -0.837133,0.222197 0.11667 0.112954 0.961383,-1.911004 5.257087 7.82569,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.190564 0.118565 -0.964829 0.13687,-3.36938 -2.389349 9.752888,0.167748 0.121266 -0.97834 -0.002415,-2.441322 -1.520045 8.242485,NaN NaN NaN NaN,NaN NaN NaN,-0.189348 0.693998 0.210291 0.662036,-8.830551 -3.142032 -2.03502,0.689471 -0.360959 -0.576026 -0.250065,-9.510264 2.486118 -0.295295,0.030569 0.519784 0.554844 0.648875,-6.795185 7.174974 3.885269,-0.011188 -0.717881 -0.080465 0.69141,9.600388 1.674082 -0.886118,-0.525879 -0.560248 -0.432494 0.471723,9.793944 0.131343 -1.06781,0.438257 0.301495 -0.845009 -0.054686,-7.04692 -5.642981 4.057635
0.660503 0.071949 0.083498 0.742689,-0.41758 9.655332 1.52896,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.447911 -0.41575 -0.598485 0.518019,9.160727 0.318185 2.784687,NaN NaN NaN NaN,NaN NaN NaN,-0.08857 0.095073 0.654917 0.744446,-3.017844 -0.23308 9.473239,NaN NaN NaN NaN,NaN NaN NaN,-0.2096 0.711242 -0.660232 -0.119567,4.172032 -8.049841 -0.836935,0.223338 0.11685 0.114083 0.960964,-1.977356 5.037224 7.823801,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.1915 0.123469 -0.96389 0.137839,-3.536597 -2.505379 8.904008,0.166558 0.122591 -0.978381 -0.001019,-2.681076 -1.089209 8.008839,NaN NaN NaN NaN,NaN NaN NaN,-0.187821 0.696563 0.204649 0.661545,-8.753349 -1.447133 -1.478027,0.687481 -0.364562 -0.574209 -0.254456,-9.252445 2.924451 -0.996979,0.030656 0.519697 0.554959 0.648842,-6.624329 6.996077 3.858456,-0.011733 -0.71867 -0.076371 0.691045,9.867605 1.990174 -0.67746,-0.525289 -0.560642 -0.431445 0.472871,9.902425 -0.178593 -0.919112,0.438303 0.301454 -0.845002 -0.054665,-6.983528 -5.505052 4.215507
0.660218 0.073067 0.083279 0.742858,-0.736281 9.734227 1.926068,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.446122 -0.416366 -0.598204 0.519391,9.231549 0.184379 2.89883,NaN NaN NaN NaN,NaN NaN NaN,-0.08644 0.092968 0.657337 0.742828,-2.822016 -0.215887 9.442156,NaN NaN NaN NaN,NaN NaN NaN,-0.210954 0.711419 -0.660005 -0.117366,4.114758 -7.837452 -0.285363,0.224421 0.116842 0.116056 0.960476,-1.94576 4.941162 7.74711,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.193131 0.12389 -0.963442 0.138315,-4.035568 -2.028065 7.695155,0.165935 0.12511 -0.978168 0.001051,-2.880027 -1.38774 7.890058,NaN NaN NaN NaN,NaN NaN NaN,-0.184646 0.700115 0.197723 0.660795,-9.750689 0.242488 -0.795869,0.687856 -0.362229 -0.576107 -0.252476,-9.601268 1.025097 -1.251036,0.030189 0.51892 0.555275 0.649215,-6.138842 6.283473 4.448978,-0.012675 -0.719511 -0.074269 0.690382,9.942314 1.823937 -0.023085,-0.524909 -0.561196 -0.430258 0.473718,9.71955 -0.465037 -1.141326,0.438392 0.301365 -0.844989 -0.054644,-6.916432 -5.393206 4.235567
0.659641 0.072694 0.082429 0.743502,-0.928128 9.062221 2.101513,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.444608 -0.416064 -0.598405 0.520698,9.258831 0.652124 2.657698,NaN NaN NaN NaN,NaN NaN NaN,-0.083917 0.090589 0.659685 0.741328,-2.56839 -0.163703 9.397865,NaN NaN NaN NaN,NaN NaN NaN,-0.212036 0.71318 -0.657972 -0.11614,3.910671 -8.35345 -0.676996,0.22554 0.116687 0.118713 0.959908,-1.873847 4.837897 7.772762,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.19218 0.122703 -0.963697 0.138921,-3.956009 -1.423803 7.925935,0.165602 0.128053 -0.977837 0.003527,-2.922965 -1.882567 7.802552,NaN NaN NaN NaN,NaN NaN NaN,-0.181933 0.702697 0.192139 0.660455,-10.634122 1.790057 0.077796,0.687931 -0.359141 -0.579026 -0.249994,-9.907947 -1.223162 -1.270247,0.029782 0.518315 0.555384 0.649624,-6.076074 5.65632 4.849163,-0.013647 -0.719854 -0.07367 0.69007,9.588095 1.810211 0.52279,-0.524696 -0.561819 -0.429137 0.474231,9.64533 -0.439305 -1.327383,0.43856 0.301335 -0.844911 -0.054651,-6.906607 -5.405772 4.193244
0.662083 0.071543 0.080956 0.741602,-0.828749 8.768015 1.876225,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.444676 -0.414907 -0.599182 0.520669,9.399528 0.073143 2.712063,NaN NaN NaN NaN,NaN NaN NaN,-0.081143 0.088079 0.661913 0.739952,-2.292654 -0.132217 9.373839,NaN NaN NaN NaN,NaN NaN NaN,-0.213301 0.714035 -0.656799 -0.115205,3.922672 -8.779195 -1.438836,0.22633 0.116444 0.121779 0.959367,-1.837728 4.826776 7.879059,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.190402 0.126109 -0.963346 0.140744,-3.5668 -1.587664 8.43463,0.165638 0.130453 -0.977503 0.005862,-2.915603 -2.372178 7.787451,NaN NaN NaN NaN,NaN NaN NaN,-0.180118 0.704046 0.188894 0.660451,-10.428822 2.193764 0.343371,0.686307 -0.362017 -0.577929 -0.252833,-9.162482 -1.117712 -0.977138,0.029671 0.518339 0.555183 0.649782,-5.894442 5.619775 4.762093,-0.016576 -0.71958 -0.075969 0.690043,9.330964 2.205524 0.566878,-0.524607 -0.562501 -0.428035 0.474518,9.544157 -0.168828 -1.558372,0.438756 0.301408 -0.844785 -0.054635,-6.939774 -5.351337 4.206137
0.665827 0.070209 0.079333 0.738547,-0.590534 9.382726 1.303579,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.44325 -0.415075 -0.59914 0.521798,9.202448 0.008164 2.739257,NaN NaN NaN NaN,NaN NaN NaN,-0.078344 0.085427 0.663808 0.738866,-2.0899 -0.120848 9.345751,NaN NaN NaN NaN,NaN NaN NaN,-0.214841 0.71312 -0.657487 -0.114077,3.87156 -8.583138 -1.179556,0.226365 0.116046 0.125248 0.95896,-1.827503 4.741173 8.064791,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.189922 0.130798 -0.962502 0.14287,-3.560953 -2.249306 8.315764,0.165739 0.131518 -0.977327 0.008046,-2.894746 -2.618257 7.844175,NaN NaN NaN NaN,NaN NaN NaN,-0.180181 0.703595 0.189228 0.660819,-9.734051 2.493994 0.443962,0.684948 -0.367286 -0.574561 -0.256569,-9.291969 0.561151 -1.243504,0.029627 0.518871 0.554727 0.649748,-5.89085 5.897454 4.578477,-0.020532 -0.719301 -0.079888 0.689784,9.448256 1.031496 -0.016948,-0.525161 -0.562699 -0.427614 0.474049,9.677175 -0.096889 -1.731946,0.438983 0.301519 -0.844624 -0.054678,-6.945159 -5.382837 4.189134
0.667638 0.069148 0.077886 0.737165,-0.089468 9.886344 0.943892,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.442209 -0.415554 -0.598833 0.522652,9.205505 0.48171 2.476084,NaN NaN NaN NaN,NaN NaN NaN,-0.075558 0.08282 0.665415 0.738007,-1.842452 -0.145611 9.485111,NaN NaN NaN NaN,NaN NaN NaN,-0.21634 0.712314 -0.65803 -0.113143,3.990759 -8.308396 -0.831138,0.22589 0.115428 0.128899 0.958663,-1.954216 4.261684 8.229239,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.190229 0.130666 -0.962282 0.144056,-3.779963 -2.299446 8.098178,0.165902 0.131545 -0.977278 0.010045,-2.989097 -2.52427 8.005715,NaN NaN NaN NaN,NaN NaN NaN,-0.18182 0.702143 0.191949 0.66113,-9.434976 1.897236 -0.297358,0.684459 -0.371194 -0.571755 -0.258511,-9.398113 1.659288 -1.837133,0.029525 0.519511 0.554197 0.649693,-6.398248 6.145749 4.427249,-0.023403 -0.71912 -0.082636 0.689557,9.889721 -0.05607 -0.524205,-0.526059 -0.562565 -0.427705 0.473128,9.778188 -0.201863 -1.651545,0.439297 0.301737 -0.844382 -0.054695,-6.975412 -5.418432 4.186025
0.668365 0.06879 0.076619 0.736672,0.185406 10.090091 0.994509,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.442353 -0.414665 -0.599498 0.522474,9.502515 0.36584 2.661914,NaN NaN NaN NaN,NaN NaN NaN,-0.072972 0.080477 0.666709 0.737358,-1.64501 -0.14677 9.565868,NaN NaN NaN NaN,NaN NaN NaN,-0.217818 0.712009 -0.657969 -0.112587,4.153481 -8.363841 -0.852159,0.225797 0.114639 0.13254 0.958283,-2.071629 3.865742 8.258677,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.190489 0.128362 -0.962426 0.144821,-3.772324 -1.737059 8.370837,0.166389 0.131267 -0.977212 0.011798,-3.024548 -2.351359 8.005882,NaN NaN NaN NaN,NaN NaN NaN,-0.18459 0.700828 0.195656 0.660671,-9.548913 0.613139 -1.070385,0.684973 -0.371709 -0.571277 -0.257463,-9.630562 1.638196 -2.174425,0.029333 0.519889 0.553812 0.649729,-6.298321 6.270231 4.364052,-0.025016 -0.718989 -0.083641 0.689516,10.144862 -0.630677 -0.791783,-0.526635 -0.562767 -0.427546 0.472391,9.899238 -0.523526 -1.682621,0.439565 0.301872 -0.844193 -0.05472,-6.977492 -5.436515 4.232108
0.669112 0.068699 0.075415 0.736126,0.461487 10.120391 1.091298,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.44222 -0.414281 -0.599776 0.522572,9.736305 -0.098283 2.696638,NaN NaN NaN NaN,NaN NaN NaN,-0.070602 0.078696 0.667708 0.736877,-1.662539 -0.115256 9.651798,NaN NaN NaN NaN,NaN NaN NaN,-0.2192 0.711961 -0.657585 -0.112449,4.269135 -8.725217 -1.070877,0.226156 0.113886 0.13612 0.957786,-2.021709 3.753903 8.40239,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.190678 0.128687 -0.962131 0.146241,-3.730351 -1.623725 8.538947,0.167059 0.131454 -0.977049 0.013639,-3.015833 -2.295655 8.135781,NaN NaN NaN NaN,NaN NaN NaN,-0.18697 0.699976 0.198399 0.660086,-9.846872 0.100858 -1.157426,0.685781 -0.371024 -0.571651 -0.255462,-9.786499 0.753492 -2.481681,0.028971 0.520168 0.553439 0.649839,-6.265901 6.095268 4.477007,-0.025204 -0.719226 -0.082985 0.689342,10.167516 -0.846593 -0.80175,-0.526324 -0.563849 -0.426408 0.472476,9.859314 -0.659713 -1.603367,0.43995 0.302037 -0.843938 -0.05465,-6.967082 -5.422322 4.249913
0.669764 0.068983 0.074894 0.73556,0.535795 10.041384 1.092984,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.441266 -0.414772 -0.5994 0.52342,9.781011 0.01508 2.600831,NaN NaN NaN NaN,NaN NaN NaN,-0.068374 0.077262 0.668479 0.73654,-1.782047 -0.053021 9.690561,NaN NaN NaN NaN,NaN NaN NaN,-0.220179 0.711861 -0.65731 -0.11278,4.178283 -8.921526 -1.13283,0.226819 0.113276 0.139415 0.957228,-1.800536 3.852378 8.641382,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.191206 0.130209 -0.961581 0.147809,-3.784057 -1.91398 8.558878,0.168104 0.132461 -0.976705 0.015555,-3.052986 -2.417268 8.257879,NaN NaN NaN NaN,NaN NaN NaN,-0.188833 0.699673 0.19982 0.659448,-9.904365 0.184414 -0.714023,0.685319 -0.372173 -0.571165 -0.256118,-9.61392 0.537142 -2.433504,0.02854 0.520382 0.553174 0.649913,-6.29521 6.067885 4.426456,-0.023723 -0.719595 -0.080773 0.689272,10.000017 -0.266513 -0.179169,-0.525163 -0.565906 -0.424188 0.473307,9.778369 -0.257981 -1.585946,0.440284 0.302145 -0.843733 -0.054528,-7.005674 -5.543409 4.133192
0.670477 0.069554 0.075148 0.73483,0.375269 9.899069 0.976186,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.440585 -0.41483 -0.599238 0.524132,9.659944 0.172476 2.514469,NaN NaN NaN NaN,NaN NaN NaN,-0.066041 0.07597 0.66903 0.736387,-1.834835 0.040925 9.601172,NaN NaN NaN NaN,NaN NaN NaN,-0.220812 0.712376 -0.656449 -0.113302,4.069873 -9.138415 -1.188724,0.227102 0.112937 0.142196 0.956792,-1.626574 3.916402 8.790745,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.192286 0.130569 -0.961126 0.149048,-3.877418 -1.964007 8.798927,0.169344 0.133219 -0.976358 0.017352,-3.193885 -2.612686 8.507611,NaN NaN NaN NaN,NaN NaN NaN,-0.190007 0.699743 0.200196 0.658922,-9.716067 0.269902 -0.756153,0.684767 -0.373702 -0.570276 -0.257344,-9.334331 1.185283 -2.181476,0.028277 0.520581 0.552968 0.64994,-6.477511 5.98865 4.536828,-0.021909 -0.719742 -0.078485 0.689443,9.721407 0.636565 -0.173857,-0.523947 -0.567999 -0.421819 0.474263,9.757466 0.324329 -1.772518,0.440555 0.30204 -0.843641 -0.054344,-7.060365 -5.547 4.073083
0.67094 0.070183 0.076005 0.734259,0.018375 9.890424 1.037142,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.440085 -0.4145 -0.599177 0.524883,9.472517 0.141289 2.482103,NaN NaN NaN NaN,NaN NaN NaN,-0.063616 0.07465 0.669493 0.736315,-1.829838 0.164879 9.556611,NaN NaN NaN NaN,NaN NaN NaN,-0.221192 0.713344 -0.655196 -0.113725,3.990548 -9.427882 -1.535021,0.2272 0.112819 0.144229 0.956478,-1.486746 3.819789 8.932265,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.193759 0.1313 -0.960527 0.150353,-4.017981 -1.944508 8.875646,0.170653 0.133329 -0.976084 0.019012,-3.252158 -2.705987 8.811878,NaN NaN NaN NaN,NaN NaN NaN,-0.190379 0.700251 0.199651 0.658441,-9.662606 0.530135 -0.60477,0.685286 -0.372931 -0.57074 -0.256049,-9.481339 1.004865 -1.868035,0.028089 0.520736 0.552826 0.649945,-6.245619 6.094336 4.45482,-0.020994 -0.719894 -0.077565 0.689417,9.605197 1.009403 -0.370209,-0.523447 -0.569322 -0.420318 0.474561,9.640803 0.326742 -2.154425,0.440722 0.301788 -0.843653 -0.054193,-7.05331 -5.439746 4.110257
0.670823 0.07059 0.076854 0.734239,-0.235779 9.638104 1.07822,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.43979 -0.414322 -0.598879 0.525611,9.381685 0.419754 2.567473,NaN NaN NaN NaN,NaN NaN NaN,-0.061162 0.073309 0.669939 0.736252,-1.740427 0.234601 9.62447,NaN NaN NaN NaN,NaN NaN NaN,-0.221925 0.713528 -0.654812 -0.113351,3.965891 -9.586236 -1.766087,0.227404 0.11302 0.145308 0.956242,-1.537506 3.819914 8.92234,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.194976 0.132775 -0.959856 0.151764,-4.067894 -2.177421 8.756961,0.171842 0.132729 -0.975924 0.020643,-3.217153 -2.713474 9.013299,NaN NaN NaN NaN,NaN NaN NaN,-0.19123 0.700468 0.199978 0.657864,-9.834799 0.722337 -0.508992,0.686076 -0.37161 -0.571583 -0.253966,-9.541295 0.468945 -1.252015,0.027858 0.52088 0.552625 0.65001,-6.343633 6.190148 4.418385,-0.020343 -0.719932 -0.077376 0.689418,9.680071 0.953878 -0.578277,-0.523845 -0.569605 -0.420099 0.473977,9.652116 0.0793 -2.336742,0.440756 0.30162 -0.843701 -0.054112,-7.019356 -5.373911 4.154434
